Recording timestamp	Eyetracker timestamp	Eyepos3d_Left.x	Eyepos3d_Left.y	Eyepos3d_Left.z	Eyepos3dRel_Left.x	Eyepos3dRel_Left.y	Eyepos3dRel_Left.z	Gaze2d_Left.x	Gaze2d_Left.y	Gaze3d_Left.x	Gaze3d_Left.y	Gaze3d_Left.z	PupilDiam_Left	Validity_Left	Eyepos3d_Right.x	Eyepos3d_Right.y	Eyepos3d_Right.z	Eyepos3dRel_Right.x	Eyepos3dRel_Right.y	Eyepos3dRel_Right.z	Gaze2d_Right.x	Gaze2d_Right.y	Gaze3d_Right.x	Gaze3d_Right.y	Gaze3d_Right.z	PupilDiam_Right	Validity_Right	Event value	Event message
6619476278	1489513580986688	-9.517609e+000	3.279058e+000	6.825898e+002	5.671581e-001	4.847783e-001	7.752991e-001	7.028491e+002	4.703075e+002	8.632254e+000	1.403936e+002	4.335736e+001	3.538406e+000	0	5.097684e+001	4.960837e+000	6.811922e+002	3.770190e-001	4.752055e-001	7.706407e-001	7.203659e+002	4.960144e+002	1.524999e+001	1.313995e+002	3.971087e+001	4.060333e+000	0	0	0
6619479647	1489513580990057	-9.520404e+000	3.275153e+000	6.825922e+002	5.671668e-001	4.847997e-001	7.753072e-001	6.988249e+002	4.758939e+002	7.111938e+000	1.384391e+002	4.256495e+001	3.529388e+000	0	5.097331e+001	4.958933e+000	6.811861e+002	3.770290e-001	4.752156e-001	7.706205e-001	7.222543e+002	4.895039e+002	1.596341e+001	1.336774e+002	4.063438e+001	4.054504e+000	0	0	0
6619483003	1489513580993413	-9.522430e+000	3.270426e+000	6.825911e+002	5.671732e-001	4.848255e-001	7.753038e-001	7.011031e+002	4.650970e+002	7.972621e+000	1.422166e+002	4.409648e+001	3.509842e+000	0	5.097222e+001	4.956857e+000	6.811914e+002	3.770334e-001	4.752272e-001	7.706380e-001	7.209225e+002	4.881060e+002	1.546028e+001	1.341664e+002	4.083267e+001	4.027725e+000	0	0	0
6619486260	1489513580996670	-9.523706e+000	3.266028e+000	6.825974e+002	5.671771e-001	4.848497e-001	7.753247e-001	6.995450e+002	4.707677e+002	7.384002e+000	1.402326e+002	4.329210e+001	3.522583e+000	0	5.097111e+001	4.954982e+000	6.812021e+002	3.770389e-001	4.752378e-001	7.706736e-001	7.189904e+002	4.885523e+002	1.473033e+001	1.340103e+002	4.076936e+001	4.038544e+000	0	0	0
6619489608	1489513581000018	-9.524690e+000	3.262584e+000	6.825874e+002	5.671804e-001	4.848683e-001	7.752913e-001	7.011244e+002	4.752060e+002	7.980656e+000	1.386798e+002	4.266252e+001	3.522751e+000	0	5.096733e+001	4.952441e+000	6.811883e+002	3.770482e-001	4.752512e-001	7.706278e-001	7.235788e+002	4.888004e+002	1.646381e+001	1.339235e+002	4.073418e+001	4.039795e+000	0	0	0
6619492975	1489513581003386	-9.526822e+000	3.259720e+000	6.826069e+002	5.671867e-001	4.848844e-001	7.753564e-001	7.022849e+002	4.743343e+002	8.419095e+000	1.389848e+002	4.278618e+001	3.537521e+000	0	5.096744e+001	4.951734e+000	6.812115e+002	3.770523e-001	4.752560e-001	7.707050e-001	7.246170e+002	4.942350e+002	1.685604e+001	1.320221e+002	3.996328e+001	4.044327e+000	0	0	0
6619496323	1489513581006734	-9.526798e+000	3.256755e+000	6.825975e+002	5.671868e-001	4.849003e-001	7.753251e-001	7.011114e+002	4.673647e+002	7.975763e+000	1.414232e+002	4.377481e+001	3.518509e+000	0	5.096361e+001	4.950683e+000	6.811837e+002	3.770590e-001	4.752607e-001	7.706124e-001	7.235369e+002	4.907858e+002	1.644800e+001	1.332289e+002	4.045254e+001	4.042252e+000	0	0	0
6619499614	1489513581010025	-9.528261e+000	3.252852e+000	6.826375e+002	5.671906e-001	4.849227e-001	7.754584e-001	7.030392e+002	4.634692e+002	8.704072e+000	1.427861e+002	4.432737e+001	3.516052e+000	0	5.096355e+001	4.951190e+000	6.811996e+002	3.770623e-001	4.752585e-001	7.706653e-001	7.221300e+002	4.959303e+002	1.591648e+001	1.314290e+002	3.972281e+001	4.033432e+000	0	0	0
6619502935	1489513581013346	-9.528604e+000	3.249350e+000	6.826093e+002	5.671923e-001	4.849411e-001	7.753642e-001	6.984742e+002	4.684597e+002	6.979441e+000	1.410401e+002	4.361948e+001	3.536835e+000	0	5.096306e+001	4.950035e+000	6.812070e+002	3.770652e-001	4.752651e-001	7.706899e-001	7.206753e+002	4.882795e+002	1.536689e+001	1.341057e+002	4.080805e+001	4.043320e+000	0	0	0
6619506300	1489513581016711	-9.529797e+000	3.246675e+000	6.826299e+002	5.671956e-001	4.849562e-001	7.754329e-001	6.964486e+002	4.719136e+002	6.214176e+000	1.398317e+002	4.312955e+001	3.523651e+000	0	5.096350e+001	4.948920e+000	6.812115e+002	3.770647e-001	4.752714e-001	7.707052e-001	7.197067e+002	4.899074e+002	1.500097e+001	1.335362e+002	4.057714e+001	4.036926e+000	0	0	0
6619509659	1489513581020070	-9.528762e+000	3.244349e+000	6.826383e+002	5.671922e-001	4.849691e-001	7.754610e-001	7.022865e+002	4.694534e+002	8.419703e+000	1.406924e+002	4.347852e+001	3.532379e+000	0	5.096253e+001	4.947350e+000	6.812031e+002	3.770661e-001	4.752796e-001	7.706771e-001	7.243084e+002	4.872774e+002	1.673947e+001	1.344564e+002	4.095021e+001	4.056824e+000	0	0	0
6619513017	1489513581023428	-9.527858e+000	3.241156e+000	6.826483e+002	5.671891e-001	4.849868e-001	7.754944e-001	6.975940e+002	4.651950e+002	6.646900e+000	1.421823e+002	4.408257e+001	3.519470e+000	0	5.096359e+001	4.946643e+000	6.812046e+002	3.770631e-001	4.752835e-001	7.706820e-001	7.226584e+002	4.915145e+002	1.611610e+001	1.329739e+002	4.034917e+001	4.045486e+000	0	0	0
6619516258	1489513581026669	-9.527667e+000	3.238572e+000	6.826368e+002	5.671888e-001	4.850006e-001	7.754559e-001	7.015943e+002	4.709339e+002	8.158186e+000	1.401744e+002	4.326851e+001	3.544785e+000	0	5.096656e+001	4.945935e+000	6.812205e+002	3.770568e-001	4.752880e-001	7.707351e-001	7.214289e+002	4.914127e+002	1.565160e+001	1.330095e+002	4.036362e+001	4.046448e+000	0	0	0
6619519626	1489513581030037	-9.526318e+000	3.237385e+000	6.826650e+002	5.671840e-001	4.850078e-001	7.755501e-001	7.007818e+002	4.736479e+002	7.851254e+000	1.392249e+002	4.288354e+001	3.551956e+000	0	5.096753e+001	4.945093e+000	6.812299e+002	3.770555e-001	4.752930e-001	7.707664e-001	7.216379e+002	4.940459e+002	1.573055e+001	1.320883e+002	3.999010e+001	4.046295e+000	0	0	0
6619522980	1489513581033391	-9.523683e+000	3.236592e+000	6.826491e+002	5.671760e-001	4.850117e-001	7.754970e-001	6.982713e+002	4.727437e+002	6.902787e+000	1.395413e+002	4.301180e+001	3.544037e+000	0	5.097072e+001	4.944906e+000	6.812457e+002	3.770485e-001	4.752946e-001	7.708191e-001	7.193032e+002	4.926418e+002	1.484852e+001	1.325795e+002	4.018927e+001	4.039124e+000	0	0	0
6619526336	1489513581036747	-9.521446e+000	3.236825e+000	6.826421e+002	5.671692e-001	4.850102e-001	7.754736e-001	6.996844e+002	4.687052e+002	7.436644e+000	1.409542e+002	4.358465e+001	3.522827e+000	0	5.097161e+001	4.944456e+000	6.812378e+002	3.770442e-001	4.752967e-001	7.707928e-001	7.224357e+002	4.867048e+002	1.603194e+001	1.346567e+002	4.103143e+001	4.048965e+000	0	0	0
6619529605	1489513581040017	-9.520934e+000	3.236742e+000	6.826694e+002	5.671670e-001	4.850114e-001	7.755646e-001	7.015423e+002	4.700545e+002	8.138572e+000	1.404821e+002	4.339326e+001	3.529678e+000	0	5.097528e+001	4.943179e+000	6.812589e+002	3.770367e-001	4.753045e-001	7.708630e-001	7.234076e+002	4.912650e+002	1.639914e+001	1.330612e+002	4.038457e+001	4.063324e+000	0	0	0
6619532950	1489513581043362	-9.517572e+000	3.238034e+000	6.826763e+002	5.671563e-001	4.850045e-001	7.755876e-001	7.003594e+002	4.762377e+002	7.691680e+000	1.383188e+002	4.251618e+001	3.556274e+000	0	5.097718e+001	4.943052e+000	6.812643e+002	3.770318e-001	4.753054e-001	7.708809e-001	7.239311e+002	4.907774e+002	1.659689e+001	1.332318e+002	4.045373e+001	4.047333e+000	0	0	0
6619536303	1489513581046715	-9.513013e+000	3.246376e+000	6.826605e+002	5.671423e-001	4.849585e-001	7.755351e-001	7.013816e+002	4.752527e+002	8.077837e+000	1.386634e+002	4.265590e+001	3.559921e+000	0	5.097949e+001	4.951900e+000	6.812557e+002	3.770228e-001	4.752567e-001	7.708523e-001	7.222015e+002	4.920777e+002	1.594350e+001	1.327769e+002	4.026929e+001	4.057144e+000	0	0	0
6619539666	1489513581050078	-9.501980e+000	3.271163e+000	6.826815e+002	5.671071e-001	4.848237e-001	7.756051e-001	7.015613e+002	4.683784e+002	8.145714e+000	1.410685e+002	4.363101e+001	3.535538e+000	0	5.098673e+001	4.981671e+000	6.812786e+002	3.770043e-001	4.750950e-001	7.709288e-001	7.256046e+002	4.868126e+002	1.722917e+001	1.346190e+002	4.101614e+001	4.057007e+000	0	0	0
6619542933	1489513581053345	-9.483318e+000	3.315192e+000	6.826894e+002	5.670482e-001	4.845835e-001	7.756313e-001	6.990123e+002	4.548111e+002	7.182746e+000	1.458153e+002	4.555552e+001	3.541458e+000	0	5.100204e+001	5.028283e+000	6.813607e+002	3.769715e-001	4.748436e-001	7.712024e-001	7.251070e+002	4.714575e+002	1.704115e+001	1.399913e+002	4.319425e+001	4.053696e+000	0	0	0
6619546272	1489513581056684	-9.452723e+000	3.372291e+000	6.826895e+002	5.669519e-001	4.842716e-001	7.756317e-001	7.076652e+002	4.233839e+002	1.045174e+001	1.568108e+002	5.001344e+001	3.516266e+000	0	5.101096e+001	5.088466e+000	6.813946e+002	3.769496e-001	4.745163e-001	7.713153e-001	7.354343e+002	4.386838e+002	2.094273e+001	1.514578e+002	4.784316e+001	4.071777e+000	0	0	0
6619549636	1489513581060048	-9.418834e+000	3.424428e+000	6.827176e+002	5.668447e-001	4.839876e-001	7.757255e-001	7.090844e+002	3.917719e+002	1.098792e+001	1.678709e+002	5.449757e+001	3.535126e+000	0	5.101587e+001	5.154110e+000	6.814651e+002	3.769472e-001	4.741607e-001	7.715505e-001	7.470301e+002	3.954442e+002	2.532356e+001	1.665860e+002	5.397665e+001	4.073563e+000	0	0	0
6619552996	1489513581063408	-9.383131e+000	3.477347e+000	6.827230e+002	5.667323e-001	4.836987e-001	7.757432e-001	7.161004e+002	3.484729e+002	1.363852e+001	1.830198e+002	6.063948e+001	3.444519e+000	0	5.101535e+001	5.216879e+000	6.814902e+002	3.769533e-001	4.738191e-001	7.716341e-001	7.526505e+002	3.701776e+002	2.744694e+001	1.754260e+002	5.756069e+001	4.068909e+000	0	0	0
6619556250	1489513581066662	-9.357244e+000	3.525571e+000	6.827471e+002	5.666504e-001	4.834360e-001	7.758236e-001	7.162692e+002	3.471017e+002	1.370227e+001	1.834996e+002	6.083399e+001	3.492828e+000	0	5.101341e+001	5.270577e+000	6.815663e+002	3.769736e-001	4.735291e-001	7.718878e-001	7.538863e+002	3.487292e+002	2.791383e+001	1.829302e+002	6.060312e+001	4.057510e+000	0	0	0
6619559601	1489513581070013	-9.338019e+000	3.569479e+000	6.828099e+002	5.665886e-001	4.831980e-001	7.760329e-001	7.157454e+002	3.297257e+002	1.350441e+001	1.895789e+002	6.329875e+001	3.442474e+000	0	5.100707e+001	5.317520e+000	6.815586e+002	3.769918e-001	4.732726e-001	7.718620e-001	7.502421e+002	3.309713e+002	2.653706e+001	1.891431e+002	6.312206e+001	3.997467e+000	0	0	0
6619562945	1489513581073358	-9.322478e+000	3.611503e+000	6.828204e+002	5.665394e-001	4.829689e-001	7.760681e-001	7.126001e+002	3.104521e+002	1.231613e+001	1.963222e+002	6.603269e+001	3.398239e+000	0	5.100662e+001	5.352020e+000	6.815464e+002	3.769907e-001	4.730837e-001	7.718215e-001	7.442333e+002	3.523345e+002	2.426695e+001	1.816688e+002	6.009172e+001	4.052795e+000	0	0	0
6619566307	1489513581076720	-9.310941e+000	3.639336e+000	6.827812e+002	5.665039e-001	4.828158e-001	7.759373e-001	7.123438e+002	3.029151e+002	1.221932e+001	1.989592e+002	6.710181e+001	3.388062e+000	0	5.101345e+001	5.371618e+000	6.815827e+002	3.769760e-001	4.729782e-001	7.719423e-001	7.443744e+002	3.501851e+002	2.432026e+001	1.824208e+002	6.039661e+001	4.047119e+000	0	0	0
6619569598	1489513581080011	-9.308921e+000	3.656669e+000	6.828123e+002	5.664968e-001	4.827221e-001	7.760411e-001	7.182802e+002	3.109299e+002	1.446205e+001	1.961550e+002	6.596492e+001	3.391342e+000	0	5.102055e+001	5.379218e+000	6.815833e+002	3.769538e-001	4.729367e-001	7.719442e-001	7.426955e+002	3.568201e+002	2.368598e+001	1.800994e+002	5.945543e+001	4.054031e+000	0	0	0
6619572944	1489513581083357	-9.309471e+000	3.666094e+000	6.828212e+002	5.664983e-001	4.826709e-001	7.760708e-001	7.225045e+002	3.154322e+002	1.605795e+001	1.945798e+002	6.532627e+001	3.392899e+000	0	5.103155e+001	5.379678e+000	6.815825e+002	3.769190e-001	4.729341e-001	7.719415e-001	7.427982e+002	3.672615e+002	2.372479e+001	1.764463e+002	5.797434e+001	4.074524e+000	0	0	0
6619576270	1489513581086683	-9.311716e+000	3.671275e+000	6.828221e+002	5.665053e-001	4.826426e-001	7.760736e-001	7.227005e+002	3.406528e+002	1.613200e+001	1.857559e+002	6.174875e+001	3.478256e+000	0	5.104233e+001	5.377804e+000	6.815609e+002	3.768811e-001	4.729434e-001	7.718695e-001	7.432186e+002	3.699511e+002	2.388362e+001	1.755053e+002	5.759281e+001	4.051819e+000	0	0	0
6619579643	1489513581090056	-9.315051e+000	3.672539e+000	6.828172e+002	5.665159e-001	4.826356e-001	7.760575e-001	7.252818e+002	3.440394e+002	1.710720e+001	1.845710e+002	6.126838e+001	3.471405e+000	0	5.105533e+001	5.374510e+000	6.815504e+002	3.768382e-001	4.729608e-001	7.718345e-001	7.447846e+002	3.621154e+002	2.447523e+001	1.782468e+002	5.870431e+001	4.013062e+000	0	0	0
6619582996	1489513581093409	-9.316233e+000	3.673219e+000	6.828052e+002	5.665199e-001	4.826316e-001	7.760173e-001	7.215133e+002	3.377495e+002	1.568350e+001	1.867717e+002	6.216058e+001	3.468597e+000	0	5.106744e+001	5.369939e+000	6.815388e+002	3.767980e-001	4.729852e-001	7.717959e-001	7.424385e+002	3.638742e+002	2.358889e+001	1.776314e+002	5.845483e+001	4.030991e+000	0	0	0
6619586277	1489513581096690	-9.317677e+000	3.672489e+000	6.827925e+002	5.665247e-001	4.826352e-001	7.759751e-001	7.215870e+002	3.424250e+002	1.571132e+001	1.851359e+002	6.149738e+001	3.483124e+000	0	5.107822e+001	5.369193e+000	6.815297e+002	3.767624e-001	4.729889e-001	7.717657e-001	7.483752e+002	3.502947e+002	2.583177e+001	1.823825e+002	6.038106e+001	3.976776e+000	0	0	0
6619589610	1489513581100023	-9.318214e+000	3.676294e+000	6.827959e+002	5.665263e-001	4.826145e-001	7.759863e-001	7.182611e+002	3.430560e+002	1.445483e+001	1.849151e+002	6.140786e+001	3.465073e+000	0	5.108592e+001	5.370682e+000	6.815117e+002	3.767348e-001	4.729799e-001	7.717057e-001	7.419501e+002	3.609793e+002	2.340439e+001	1.786442e+002	5.886546e+001	4.044388e+000	0	0	0
6619592972	1489513581103385	-9.316971e+000	3.679153e+000	6.827720e+002	5.665228e-001	4.825983e-001	7.759068e-001	7.182628e+002	3.398154e+002	1.445546e+001	1.860489e+002	6.186754e+001	3.490494e+000	0	5.109082e+001	5.374267e+000	6.814844e+002	3.767141e-001	4.729592e-001	7.716148e-001	7.502120e+002	3.535648e+002	2.652570e+001	1.812384e+002	5.991720e+001	4.037750e+000	0	0	0
6619596327	1489513581106740	-9.316061e+000	3.685508e+000	6.827842e+002	5.665197e-001	4.825639e-001	7.759473e-001	7.188928e+002	3.215885e+002	1.469349e+001	1.924259e+002	6.445300e+001	3.438019e+000	0	5.109507e+001	5.379856e+000	6.814508e+002	3.766943e-001	4.729272e-001	7.715027e-001	7.474197e+002	3.589061e+002	2.547076e+001	1.793696e+002	5.915955e+001	4.046890e+000	0	0	0
6619599592	1489513581110006	-9.313987e+000	3.692525e+000	6.827958e+002	5.665129e-001	4.825259e-001	7.759859e-001	7.236114e+002	3.341837e+002	1.647615e+001	1.880192e+002	6.266639e+001	3.474808e+000	0	5.110162e+001	5.385928e+000	6.814532e+002	3.766742e-001	4.728941e-001	7.715106e-001	7.465430e+002	3.607662e+002	2.513955e+001	1.787188e+002	5.889569e+001	4.044144e+000	0	0	0
6619602930	1489513581113344	-9.311112e+000	3.700521e+000	6.827748e+002	5.665043e-001	4.824817e-001	7.759159e-001	7.259794e+002	3.337773e+002	1.737074e+001	1.881614e+002	6.272403e+001	3.482910e+000	0	5.110735e+001	5.390545e+000	6.814424e+002	3.766541e-001	4.728685e-001	7.714746e-001	7.442506e+002	3.570406e+002	2.427349e+001	1.800223e+002	5.942416e+001	4.046448e+000	0	0	0
6619606291	1489513581116705	-9.307281e+000	3.706209e+000	6.827501e+002	5.664928e-001	4.824499e-001	7.758337e-001	7.214146e+002	3.099702e+002	1.564621e+001	1.964908e+002	6.610105e+001	3.393982e+000	0	5.111243e+001	5.395453e+000	6.814376e+002	3.766372e-001	4.728414e-001	7.714585e-001	7.458705e+002	3.521626e+002	2.488548e+001	1.817289e+002	6.011610e+001	4.038467e+000	0	0	0
6619609655	1489513581120069	-9.305125e+000	3.711733e+000	6.827495e+002	5.664860e-001	4.824197e-001	7.758317e-001	7.238436e+002	3.385440e+002	1.656385e+001	1.864937e+002	6.204789e+001	3.479874e+000	0	5.111752e+001	5.398315e+000	6.814221e+002	3.766182e-001	4.728251e-001	7.714071e-001	7.438017e+002	3.568072e+002	2.410391e+001	1.801039e+002	5.945726e+001	4.038742e+000	0	0	0
6619612923	1489513581123337	-9.302409e+000	3.718906e+000	6.827313e+002	5.664778e-001	4.823800e-001	7.757711e-001	7.173995e+002	3.221362e+002	1.412930e+001	1.922343e+002	6.437532e+001	3.430084e+000	0	5.112535e+001	5.401648e+000	6.814261e+002	3.765944e-001	4.728070e-001	7.714203e-001	7.398497e+002	3.638828e+002	2.261086e+001	1.776284e+002	5.845361e+001	4.037796e+000	0	0	0
6619616262	1489513581126676	-9.300577e+000	3.724627e+000	6.827335e+002	5.664720e-001	4.823489e-001	7.757782e-001	7.263961e+002	3.241053e+002	1.752818e+001	1.915454e+002	6.409601e+001	3.449020e+000	0	5.113375e+001	5.403984e+000	6.814371e+002	3.765700e-001	4.727947e-001	7.714571e-001	7.412254e+002	3.624084e+002	2.313060e+001	1.781442e+002	5.866274e+001	4.046631e+000	0	0	0
6619619618	1489513581130032	-9.297421e+000	3.727365e+000	6.826989e+002	5.664628e-001	4.823329e-001	7.756630e-001	7.237698e+002	3.143909e+002	1.653598e+001	1.949441e+002	6.547398e+001	3.429169e+000	0	5.113885e+001	5.405853e+000	6.814259e+002	3.765519e-001	4.727840e-001	7.714195e-001	7.469093e+002	3.507920e+002	2.527795e+001	1.822085e+002	6.031053e+001	4.046677e+000	0	0	0
6619622977	1489513581133391	-9.295451e+000	3.730384e+000	6.826835e+002	5.664569e-001	4.823160e-001	7.756116e-001	7.208760e+002	3.104823e+002	1.544273e+001	1.963116e+002	6.602840e+001	3.402496e+000	0	5.114802e+001	5.407614e+000	6.814461e+002	3.765269e-001	4.727752e-001	7.714868e-001	7.449733e+002	3.555942e+002	2.454655e+001	1.805283e+002	5.962933e+001	4.050659e+000	0	0	0
6619626251	1489513581136665	-9.292405e+000	3.732961e+000	6.826788e+002	5.664475e-001	4.823017e-001	7.755961e-001	7.216796e+002	3.010210e+002	1.574630e+001	1.996218e+002	6.737048e+001	3.380249e+000	0	5.115540e+001	5.408785e+000	6.814375e+002	3.765020e-001	4.727684e-001	7.714583e-001	7.493568e+002	3.464328e+002	2.620258e+001	1.837336e+002	6.092887e+001	4.026611e+000	0	0	0
6619629591	1489513581140005	-9.291331e+000	3.736520e+000	6.826981e+002	5.664437e-001	4.822829e-001	7.756604e-001	7.253525e+002	3.357968e+002	1.713390e+001	1.874549e+002	6.243758e+001	3.492081e+000	0	5.116091e+001	5.409611e+000	6.814356e+002	3.764844e-001	4.727638e-001	7.714520e-001	7.416169e+002	3.612754e+002	2.327849e+001	1.785406e+002	5.882346e+001	4.048431e+000	0	0	0
6619632930	1489513581143344	-9.287834e+000	3.739773e+000	6.826733e+002	5.664332e-001	4.822644e-001	7.755776e-001	7.166133e+002	3.332739e+002	1.383228e+001	1.883375e+002	6.279544e+001	3.460648e+000	0	5.116711e+001	5.410966e+000	6.814189e+002	3.764617e-001	4.727556e-001	7.713965e-001	7.466550e+002	3.615427e+002	2.518186e+001	1.784471e+002	5.878555e+001	4.052231e+000	0	0	0
6619636304	1489513581146719	-9.283981e+000	3.744794e+000	6.826465e+002	5.664216e-001	4.822362e-001	7.754883e-001	7.185353e+002	3.211643e+002	1.455842e+001	1.925743e+002	6.451318e+001	3.450806e+000	0	5.117391e+001	5.412517e+000	6.814253e+002	3.764415e-001	4.727474e-001	7.714176e-001	7.412822e+002	3.611026e+002	2.315204e+001	1.786011e+002	5.884798e+001	4.068130e+000	0	0	0
6619639583	1489513581149998	-9.280484e+000	3.749687e+000	6.826513e+002	5.664105e-001	4.822096e-001	7.755044e-001	7.216777e+002	3.281343e+002	1.574559e+001	1.901357e+002	6.352449e+001	3.480194e+000	0	5.117897e+001	5.415098e+000	6.814077e+002	3.764223e-001	4.727325e-001	7.713590e-001	7.451396e+002	3.666829e+002	2.460936e+001	1.766487e+002	5.805641e+001	4.057220e+000	0	0	0
6619642929	1489513581153344	-9.278445e+000	3.751595e+000	6.826716e+002	5.664037e-001	4.821997e-001	7.755719e-001	7.236645e+002	3.306005e+002	1.649619e+001	1.892729e+002	6.317466e+001	3.495010e+000	0	5.118423e+001	5.416315e+000	6.813931e+002	3.764029e-001	4.727252e-001	7.713102e-001	7.462467e+002	3.429322e+002	2.502762e+001	1.849584e+002	6.142543e+001	4.026184e+000	0	0	0
6619646270	1489513581156685	-9.273568e+000	3.755450e+000	6.827009e+002	5.663878e-001	4.821795e-001	7.756696e-001	7.224555e+002	3.285035e+002	1.603944e+001	1.900065e+002	6.347212e+001	3.476852e+000	0	5.119374e+001	5.416662e+000	6.814200e+002	3.763782e-001	4.727244e-001	7.713999e-001	7.438127e+002	3.628195e+002	2.410807e+001	1.780004e+002	5.860444e+001	4.101700e+000	0	0	0
6619649628	1489513581160043	-9.270814e+000	3.761349e+000	6.827180e+002	5.663788e-001	4.821478e-001	7.757265e-001	7.149454e+002	3.111073e+002	1.320218e+001	1.960930e+002	6.593975e+001	3.418915e+000	0	5.119951e+001	5.417222e+000	6.814148e+002	3.763590e-001	4.727211e-001	7.713826e-001	7.450971e+002	3.567084e+002	2.459331e+001	1.801385e+002	5.947128e+001	4.075867e+000	0	0	0
6619652990	1489513581163405	-9.266109e+000	3.764914e+000	6.827010e+002	5.663643e-001	4.821278e-001	7.756700e-001	7.204310e+002	3.290063e+002	1.527460e+001	1.898306e+002	6.340080e+001	3.465652e+000	0	5.120530e+001	5.417847e+000	6.814042e+002	3.763388e-001	4.727172e-001	7.713475e-001	7.445344e+002	3.679844e+002	2.438071e+001	1.761934e+002	5.787180e+001	4.068115e+000	0	0	0
6619656268	1489513581166683	-9.262667e+000	3.765681e+000	6.827038e+002	5.663535e-001	4.821237e-001	7.756795e-001	7.190592e+002	3.151281e+002	1.475633e+001	1.946862e+002	6.536941e+001	3.442383e+000	0	5.121163e+001	5.418449e+000	6.813951e+002	3.763172e-001	4.727135e-001	7.713169e-001	7.420749e+002	3.557989e+002	2.345153e+001	1.804567e+002	5.960030e+001	4.061142e+000	0	0	0
6619659597	1489513581170012	-9.259291e+000	3.770605e+000	6.826935e+002	5.663431e-001	4.820965e-001	7.756451e-001	7.213752e+002	3.353008e+002	1.563131e+001	1.876284e+002	6.250792e+001	3.502380e+000	0	5.121684e+001	5.419914e+000	6.813815e+002	3.762982e-001	4.727049e-001	7.712718e-001	7.449799e+002	3.517943e+002	2.454903e+001	1.818578e+002	6.016834e+001	4.067352e+000	0	0	0
6619662959	1489513581173374	-9.257700e+000	3.771556e+000	6.826863e+002	5.663382e-001	4.820911e-001	7.756209e-001	7.223670e+002	3.296649e+002	1.600602e+001	1.896002e+002	6.330738e+001	3.489532e+000	0	5.122337e+001	5.420212e+000	6.813781e+002	3.762770e-001	4.727031e-001	7.712604e-001	7.446283e+002	3.550213e+002	2.441620e+001	1.807288e+002	5.971060e+001	4.041199e+000	0	0	0
6619666314	1489513581176729	-9.254662e+000	3.774884e+000	6.827018e+002	5.663284e-001	4.820734e-001	7.756728e-001	7.217832e+002	3.243846e+002	1.578544e+001	1.914476e+002	6.405638e+001	3.453598e+000	0	5.122849e+001	5.418219e+000	6.813638e+002	3.762582e-001	4.727133e-001	7.712126e-001	7.474012e+002	3.499100e+002	2.546376e+001	1.825170e+002	6.043562e+001	4.035126e+000	0	0	0
6619669589	1489513581180004	-9.250976e+000	3.773724e+000	6.826616e+002	5.663176e-001	4.820785e-001	7.755387e-001	7.175585e+002	2.989837e+002	1.418938e+001	2.003346e+002	6.765947e+001	3.398499e+000	0	5.123254e+001	5.417838e+000	6.813487e+002	3.762426e-001	4.727148e-001	7.711623e-001	7.469107e+002	3.542739e+002	2.527847e+001	1.809903e+002	5.981662e+001	4.042465e+000	0	0	0
6619672922	1489513581183338	-9.249304e+000	3.774560e+000	6.826611e+002	5.663124e-001	4.820739e-001	7.755369e-001	7.174428e+002	3.336479e+002	1.414568e+001	1.882067e+002	6.274240e+001	3.494858e+000	0	5.123850e+001	5.416336e+000	6.813392e+002	3.762221e-001	4.727225e-001	7.711308e-001	7.438057e+002	3.623451e+002	2.410542e+001	1.781664e+002	5.867173e+001	4.076523e+000	0	0	0
6619676288	1489513581186704	-9.245776e+000	3.774325e+000	6.826379e+002	5.663018e-001	4.820745e-001	7.754598e-001	7.179362e+002	3.341140e+002	1.433207e+001	1.880436e+002	6.267627e+001	3.519455e+000	0	5.124315e+001	5.416821e+000	6.813235e+002	3.762044e-001	4.727192e-001	7.710783e-001	7.466870e+002	3.617716e+002	2.519394e+001	1.783670e+002	5.875307e+001	4.054535e+000	0	0	0
6619679640	1489513581190056	-9.242381e+000	3.774282e+000	6.825775e+002	5.662924e-001	4.820729e-001	7.752584e-001	7.195956e+002	3.191339e+002	1.495897e+001	1.932847e+002	6.480119e+001	3.452148e+000	0	5.124751e+001	5.415047e+000	6.813150e+002	3.761891e-001	4.727285e-001	7.710500e-001	7.492452e+002	3.535120e+002	2.616043e+001	1.812568e+002	5.992470e+001	4.044769e+000	0	0	0
6619682998	1489513581193414	-9.241024e+000	3.775169e+000	6.825774e+002	5.662881e-001	4.820681e-001	7.752578e-001	7.242622e+002	3.208097e+002	1.672202e+001	1.926984e+002	6.456348e+001	3.458633e+000	0	5.125106e+001	5.414853e+000	6.813070e+002	3.761764e-001	4.727292e-001	7.710232e-001	7.513486e+002	3.463722e+002	2.695509e+001	1.837548e+002	6.093747e+001	4.010529e+000	0	0	0
6619686247	1489513581196663	-9.238080e+000	3.776064e+000	6.825622e+002	5.662792e-001	4.820627e-001	7.752073e-001	7.165811e+002	3.083054e+002	1.382014e+001	1.970733e+002	6.633720e+001	3.422333e+000	0	5.125412e+001	5.413822e+000	6.812744e+002	3.761606e-001	4.727334e-001	7.709145e-001	7.495807e+002	3.502756e+002	2.628718e+001	1.823892e+002	6.038378e+001	4.014252e+000	0	0	0
