** VERSION: EYELINK II 1
** Reduced, de-identified Pyxations integration fixture
MSG 2400100 !CAL
MSG	2400101 beginning_of_target
MSG	2400107 RECCFG CR 1000 2 0 LR
MSG	2400107 ELCLCFG BTABLER
MSG	2400107 GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG	2400107 THRESHOLDS L 146 243  R 143 240
MSG	2400107 ELCL_PROC ELLIPSE  (5)
MSG	2400107 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	2400108 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
MSG	2400108 !MODE RECORD CR 1000 2 0 LR
2400338	 1065.3	  582.5	  664.0	 1089.6	  595.5	  728.0	.....
2400339	 1064.9	  582.8	  664.0	 1088.8	  595.6	  728.0	.....
2400340	 1064.4	  582.4	  664.0	 1088.3	  595.9	  714.0	.....
2400341	 1064.5	  582.0	  664.0	 1087.6	  596.5	  696.0	.....
2400342	 1065.2	  582.0	  664.0	 1088.4	  593.0	  693.0	.....
2400343	 1065.9	  581.9	  664.0	 1090.0	  598.6	  687.0	.....
2400344	 1065.8	  582.1	  665.0	 1090.2	  604.8	  680.0	.....
2400345	 1064.7	  582.7	  665.0	 1088.5	  615.3	  658.0	.....
2400346	 1063.3	  583.4	  667.0	 1087.6	  620.6	  656.0	.....
2400347	 1062.1	  583.9	  668.0	 1088.2	  625.3	  656.0	.....
2400348	 1062.0	  583.9	  668.0	 1088.4	  626.2	  656.0	.....
2400349	 1061.9	  582.9	  668.0	 1088.6	  622.3	  656.0	.....
2400350	 1061.8	  581.8	  667.0	 1089.6	  618.4	  655.0	.....
2400351	 1061.6	  581.1	  667.0	 1091.4	  618.0	  653.0	.....
2400352	 1061.8	  581.7	  668.0	 1091.2	  618.1	  651.0	.....
2400353	 1061.9	  582.3	  668.0	 1090.5	  618.8	  650.0	.....
2400354	 1061.9	  582.6	  668.0	 1089.8	  619.9	  648.0	.....
2400355	 1061.8	  582.5	  668.0	 1089.8	  620.8	  646.0	.....
2400356	 1061.8	  582.4	  668.0	 1089.7	  621.5	  646.0	.....
2400357	 1061.7	  582.3	  668.0	 1090.1	  621.8	  646.0	.....
2400358	 1062.0	  582.0	  667.0	 1090.7	  622.3	  644.0	.....
2400359	 1062.6	  581.4	  667.0	 1091.3	  622.6	  643.0	.....
2400360	 1063.2	  580.9	  666.0	 1091.2	  622.2	  643.0	.....
2400361	 1063.5	  580.6	  665.0	 1090.7	  621.8	  643.0	.....
2400362	 1063.9	  580.0	  664.0	 1090.6	  623.5	  643.0	.....
2400363	 1064.3	  579.3	  665.0	 1090.1	  626.0	  643.0	.....
2400364	 1063.7	  579.1	  665.0	 1089.9	  627.7	  643.0	.....
2400365	 1062.6	  579.5	  665.0	 1089.8	  626.9	  643.0	.....
2400366	 1061.6	  579.9	  665.0	 1091.2	  625.6	  643.0	.....
