13.7910 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
214.7321 	EXP 	hourglass_3: autoDraw = False
214.7321 	EXP 	hourglass_4: autoDraw = False
214.7321 	EXP 	text: autoDraw = False
214.7321 	EXP 	trial_target: image = 'targets/newspaper.jpg'
214.7321 	EXP 	trial_target: image = 'targets/street_lamp.jpg'
214.7481 	EXP 	trial_target: autoDraw = True
215.7481 	EXP 	trial_target: autoDraw = False
215.7481 	EXP 	trial_target: autoDraw = False
215.7481 	EXP 	fixationCross: autoDraw = True
216.9315 	EXP 	fixationCross: autoDraw = False
216.9315 	EXP 	fixationCross: autoDraw = False
216.9315 	EXP 	trial_image: image = 'stimuli/0083.jpg'
216.9315 	EXP 	trial_image: autoDraw = True
219.7688 	EXP 	eyetracker.setRecordingState(False)
219.7698 	DATA 	Keypress: right
219.7815 	EXP 	trial_image: autoDraw = False
220.2663 	EXP 	window1: mouseVisible = True
220.2815 	EXP 	slider: markerPos = None
220.2815 	EXP 	slider: markerPos = None
220.2815 	EXP 	slider: autoDraw = True
220.2815 	EXP 	hourglass: autoDraw = True
221.2648 	EXP 	hourglass_2: autoDraw = True
221.2815 	EXP 	hourglass: autoDraw = False
222.2649 	EXP 	hourglass_2: autoDraw = False
222.2649 	EXP 	hourglass_3: autoDraw = True
223.2649 	EXP 	hourglass_3: autoDraw = False
223.2649 	EXP 	hourglass_4: autoDraw = True
223.6657 	DATA 	Mouse: Left button down, pos=(1496,409)
223.6815 	EXP 	slider: markerPos = 4.985185146331787
223.6982 	EXP 	slider: markerPos = 4.985185146331787
223.7148 	EXP 	slider: markerPos = 4.985185146331787
223.7315 	EXP 	slider: markerPos = 4.985185146331787
223.7481 	EXP 	slider: markerPos = 4.985185146331787
223.7648 	EXP 	slider: markerPos = 4.985185146331787
223.7659 	DATA 	Mouse:  Left button up, pos=(1496,410)
223.7815 	EXP 	slider: markerPos = 4.985185146331787
223.7862 	EXP 	window1: mouseVisible = False
223.7883 	EXP 	New trial (rep=0, index=2): OrderedDict([('t_image', 'stimuli/0002.jpg'), ('t_target', 'targets/can.jpg'), ('is_target_present', 0)])
224.1433 	EXP 	eyetracker.clearEvents()
224.6443 	EXP 	eyetracker.setRecordingState(True)
224.6491 	EXP 	slider: autoDraw = False
224.6491 	EXP 	hourglass: autoDraw = False
224.6491 	EXP 	hourglass_2: autoDraw = False
224.6491 	EXP 	hourglass_3: autoDraw = False
224.6491 	EXP 	hourglass_4: autoDraw = False
224.6491 	EXP 	text: autoDraw = False
224.6491 	EXP 	trial_target: image = 'targets/can.jpg'
224.6491 	EXP 	trial_target: image = 'targets/liquid_soap.jpg'
224.6649 	EXP 	trial_target: autoDraw = True
225.6648 	EXP 	trial_target: autoDraw = False
225.6648 	EXP 	trial_target: autoDraw = False
225.6648 	EXP 	fixationCross: autoDraw = True
227.8163 	EXP 	fixationCross: autoDraw = False
227.8163 	EXP 	fixationCross: autoDraw = False
227.8163 	EXP 	trial_image: image = 'stimuli/0081.jpg'
227.8163 	EXP 	trial_image: autoDraw = True
230.0501 	DATA 	Keypress: down
230.4672 	DATA 	Keypress: down
232.3373 	EXP 	eyetracker.setRecordingState(False)
232.3383 	DATA 	Keypress: right
232.3482 	EXP 	trial_image: autoDraw = False
232.8329 	EXP 	window1: mouseVisible = True
232.8482 	EXP 	slider: markerPos = None
232.8482 	EXP 	slider: markerPos = None
232.8482 	EXP 	slider: autoDraw = True
232.8482 	EXP 	hourglass: autoDraw = True
233.8316 	EXP 	hourglass_2: autoDraw = True
233.8482 	EXP 	hourglass: autoDraw = False
234.8316 	EXP 	hourglass_2: autoDraw = False
234.8316 	EXP 	hourglass_3: autoDraw = True
235.1160 	DATA 	Mouse: Left button down, pos=(1215,441)
235.1316 	EXP 	slider: markerPos = 3.944444417953491
235.1482 	EXP 	slider: markerPos = 3.944444417953491
235.1649 	EXP 	slider: markerPos = 3.944444417953491
